HocoNum,FTTH 2018,FTTH 2014,changes,total Population 2014,HighSpeed_x,HighPop_x,High 2014,total Population 2018,HighSpeed_y,HighPop_y,High 2018,id,HoldingCompanyName
131330,25906,53525,-27619,66293,1.0,53525.0,0.8074004796886549,38238,1.0,25906.0,0.6774935927611276,261,The Champlain Telephone Company
131339,2358,102,2256,12987,0.0,0.0,0.0,21390,1.0,2358.0,0.11023842917251052,305,The Middleburgh Telephone Company
131340,2090,768,1322,17776,0.0,0.0,0.0,17776,0.0,0.0,0.0,59,The Nebraska Central Telephone Co.
131342,3706,3190,516,3190,0.0,0.0,0.0,3706,0.0,0.0,0.0,596,The Ottoville Mutual Telephone Company
131344,3003,1591,1412,6363,0.0,0.0,0.0,6633,0.0,0.0,0.0,1341,The Ridgeville Telephone Company
131347,4380,86656,-82276,86656,1.0,86656.0,1.0,4380,1.0,4380.0,1.0,717,The Toledo Telephone Company
131349,3686,2029,1657,11001,0.0,0.0,0.0,11137,0.0,0.0,0.0,312,Three River Telco
131354,961,488,473,1496,0.0,0.0,0.0,1531,0.0,0.0,0.0,378,Titonka Telephone Company
131357,3848,2080,1768,7870,0.0,0.0,0.0,5528,0.0,0.0,0.0,883,Tohono O'Odham Utility Authority
131362,1590,1688,-98,66440,0.0,0.0,0.0,65682,0.0,0.0,0.0,32,"Townes Telecommunications, Inc."
131363,2071,1754,317,2205,0.0,0.0,0.0,3013,0.0,0.0,0.0,1336,"Traceroad, Inc."
131365,9263,5283,3980,13375,0.0,0.0,0.0,13794,1.0,9263.0,0.6715238509496883,912,Trenton Telephone Co.
131366,29769,28373,1396,277485,0.0,0.0,0.0,72726,1.0,3358.0,0.046173308032890575,1144,"Tri-County Telephone Association, Inc"
131367,23251,12734,10517,42858,0.0,0.0,0.0,46753,1.0,23101.0,0.4941073300109084,401,"Triangle Telephone Cooperative Assn., Inc."
131368,10833,10102,731,31219,0.0,0.0,0.0,31223,0.0,0.0,0.0,223,"Tri-County Communications Cooperative, Inc."
131370,11450,10511,939,11659,0.0,0.0,0.0,12834,0.0,0.0,0.0,1403,Tri-County Telephone Membership Corporation
131378,924,35651,-34727,54718,0.0,0.0,0.0,21003,0.0,0.0,0.0,1165,TRUMANSBURG TELEPHONE COMPANY INC
131379,8593,2295,6298,30062,0.0,0.0,0.0,30269,1.0,8593.0,0.2838878060061449,1422,"Trustees of the City of Muscatine, Iowa"
131383,35574,32698,2876,32808,0.0,0.0,0.0,35574,0.0,0.0,0.0,1357,"Tularosa Basin Telephone Company, Inc."
131384,63921,20038,43883,80998,1.0,20038.0,0.24738882441541765,81617,1.0,63921.0,0.7831824252300379,1453,Twin Lakes Telephone Cooperative Corporation
131387,26740,19844,6896,50568,0.0,0.0,0.0,60744,1.0,26740.0,0.44020808639536413,429,UBTA-UBET Communications
131388,2116,2116,0,2116,0.0,0.0,0.0,2116,0.0,0.0,0.0,676,Union River Telephone Company
131389,1960,1702,258,9558,0.0,0.0,0.0,9083,0.0,0.0,0.0,366,Union Telephone Company
131394,1091,1058,33,34345,0.0,0.0,0.0,37347,0.0,0.0,0.0,1361,Evertek
131395,4512,80,4432,142340,0.0,0.0,0.0,144373,1.0,0.0,0.0,579,"United Telephone Association, Inc."
131396,23936,10799,13137,73326,0.0,0.0,0.0,298772,1.0,23936.0,0.08011460243931827,1332,United Communication Holding LLC
131401,3168,1885,1283,2819,0.0,0.0,0.0,3483,0.0,0.0,0.0,132,Upsala Cooperative Telephone Association
131404,7522,209,7313,186506,0.0,0.0,0.0,79943,1.0,7522.0,0.09409204057891248,814,"USA Companies, L.P."
131407,21684,17049,4635,26379,0.0,0.0,0.0,23390,1.0,21684.0,0.9270628473706712,537,UTMA
131408,11618,792,10826,114397,1.0,792.0,0.006923258477057965,97739,1.0,8367.0,0.08560554128853375,1397,VAL-ED Joint Venture L.L.P.
131409,4802,3183,1619,4802,0.0,0.0,0.0,4802,1.0,4802.0,1.0,119,"Valley Telecommunications Cooperative Association, Inc."
131411,17598,62115,-44517,1266182,0.0,0.0,0.0,38396,1.0,17598.0,0.4583289926033962,1080,"Valley Telephone Cooperative, Inc. (AZ/NM)"
131415,5535,4816,719,4816,0.0,0.0,0.0,5535,0.0,0.0,0.0,281,Van Horne Cooperative Telephone Company
131422,26153,25760,393,25760,0.0,0.0,0.0,26153,1.0,26153.0,1.0,310,"Venture Communications Cooperative, Inc./Western Telephone Company"
131423,3542,209,3333,209,0.0,0.0,0.0,3542,0.0,0.0,0.0,1299,Venus Telephone Corporation
131425,34765005,40370557,-5605552,69895687,0.0,0.0,0.0,55855605,1.0,34765005.0,0.6224085299944383,324,Verizon Communications Inc.
131426,29635,29635,0,29635,1.0,29635.0,1.0,29635,1.0,29635.0,1.0,879,"Vermont National Telephone Company, Inc."
131427,22111,22111,0,22715,0.0,0.0,0.0,22715,1.0,21307.0,0.9380145278450364,1374,"Vernon Telephone Cooperative, Inc."
131441,2296,413,1883,41623,0.0,0.0,0.0,42138,0.0,0.0,0.0,1273,Volcano Communications Company
131444,23277,22401,876,69392,0.0,0.0,0.0,81424,1.0,23277.0,0.2858739438003537,1542,Wabash Mutual Telephone
131445,31162,5828,25334,17685,0.0,0.0,0.0,34619,1.0,31162.0,0.9001415407724083,1663,"Wabash Telephone Cooperative, Inc."
131448,20161,16421,3740,17214,0.0,0.0,0.0,20220,1.0,20161.0,0.997082096933729,476,"Wamego Telephone Company, Inc."
131451,876,481,395,10424,0.0,0.0,0.0,11060,1.0,874.0,0.07902350813743218,408,Washington County Rural Telephone Cooperative
131457,9689,9689,0,9689,0.0,0.0,0.0,9689,0.0,0.0,0.0,786,Webster-Calhoun Cooperative Telephone Association
131458,7470,10111,-2641,10111,0.0,0.0,0.0,7470,0.0,0.0,0.0,358,Wellman Cooperative Telephone Association
131459,28116,28058,58,35652,0.0,0.0,0.0,35758,1.0,32003.0,0.894988534034342,1435,"West Carolina Rural Telephone Cooperative, Inc."
131460,10639,6736,3903,7791,0.0,0.0,0.0,10639,1.0,10639.0,1.0,177,West Central Telephone Assn.
131461,9431,6595,2836,12401,0.0,0.0,0.0,12360,1.0,9431.0,0.7630258899676375,1702,Hooper Telephone Company
131463,7895,7102,793,38165,0.0,0.0,0.0,41536,1.0,7895.0,0.19007607858243453,678,West Liberty Telephone Company
131465,30498,3343,27155,33383,0.0,0.0,0.0,33769,1.0,30498.0,0.9031360123189908,428,West River Telecommunications Coop
131466,19546,16899,2647,27097,0.0,0.0,0.0,28602,0.0,0.0,0.0,918,"West Texas Rural Telephone Coop., Inc."
131467,17472,16542,930,31550,0.0,0.0,0.0,31531,1.0,17472.0,0.5541213409026038,1623,"West Wisconsin Telcom Cooperative, Inc."
131475,2193,28239,-26046,28239,0.0,0.0,0.0,2193,0.0,0.0,0.0,1318,Western Wahkiakum County Telephone Company
131476,8983,4538,4445,37491,0.0,0.0,0.0,38281,1.0,3189.0,0.08330503382879235,810,"Wes-Tex Telephone Cooperative, Inc."
131481,10230,8746,1484,8746,0.0,0.0,0.0,10230,0.0,0.0,0.0,774,Wiggins Telephone Association
131482,5747,3253,2494,39596,0.0,0.0,0.0,40297,1.0,5747.0,0.142616075638385,1727,Wikstrom Telephone Co. Inc.
131485,20311,20712,-401,20712,0.0,0.0,0.0,20311,1.0,231.0,0.011373147555511791,806,"Dycom Holding, Inc."
131486,65437,45674,19763,45682,1.0,45674.0,0.9998248763189003,75133,1.0,65437.0,0.8709488507047503,751,Wilkes Telecommunications
131487,189,189,0,189,0.0,0.0,0.0,189,0.0,0.0,0.0,422,Willard Telephone Company
131493,42680,34496,8184,58509,1.0,33423.0,0.5712454494180382,44864,1.0,42680.0,0.9513195435092725,1420,Winn Telephone
131494,27349,17771,9578,24415,0.0,0.0,0.0,28218,0.0,0.0,0.0,59,Winnebago Cooperative Telecom Association
131505,2503,1347,1156,2549,0.0,0.0,0.0,2549,0.0,0.0,0.0,464,"Woodhull Communications, Inc."
131506,3428,2773,655,2773,0.0,0.0,0.0,5654,0.0,0.0,0.0,224,Woodstock Telephone Company
131512,4911,3554,1357,15930,0.0,0.0,0.0,14622,0.0,0.0,0.0,1311,"XIT Rural Telephone Cooperative, Inc."
131516,68831,60745,8086,84886,0.0,0.0,0.0,85641,1.0,68831.0,0.8037155100944641,104,Yadkin Valley Telephone Membership Corporation
131517,19039,17208,1831,25945,0.0,0.0,0.0,25916,0.0,0.0,0.0,199,"Yankee Telecom, Inc."
131518,23897,938,22959,22596,0.0,0.0,0.0,44596,1.0,23897.0,0.5358552336532424,590,"Yelcot Holding Group, Inc."
131611,63022,62560,462,62742,0.0,0.0,0.0,63022,1.0,63022.0,1.0,864,"Highland Telephone Cooperative, Inc. (KY & TN)"
131612,11532,12752,-1220,12752,0.0,0.0,0.0,11532,0.0,0.0,0.0,1477,Sharon Telephone Company (IA)
131900,2461,587,1874,14454,0.0,0.0,0.0,16846,0.0,0.0,0.0,348,"Cunningham Management, Inc."
140012,907,848,59,22121,0.0,0.0,0.0,22430,0.0,0.0,0.0,14,Axiom Technologies
140016,229,229,0,229,0.0,0.0,0.0,14019,0.0,0.0,0.0,1367,"Border to Border Communications, Inc."
140020,62845,60665,2180,60665,0.0,0.0,0.0,62845,1.0,62845.0,1.0,1598,Chelan County PUD
140030,18818,10348,8470,61044,0.0,0.0,0.0,50570,1.0,10264.0,0.2029661854854657,481,Fail Telecommunication Corporation
140033,4610,2415,2195,31855,0.0,0.0,0.0,34709,1.0,4610.0,0.13281857731424127,1338,Filer Mutual Telephone Company
140036,4686,4030,656,5164,0.0,0.0,0.0,7620,0.0,0.0,0.0,604,Ft. Jennings Telephone Company
140059,9045,8541,504,8805,0.0,0.0,0.0,9045,0.0,0.0,0.0,203,Lonsdale Telephone Company
140092,17884,22785,-4901,22785,0.0,0.0,0.0,23297,1.0,17884.0,0.7676524874447354,840,"Twin Valley Management, Inc."
140097,6222,1415,4807,13334,0.0,0.0,0.0,7943,0.0,0.0,0.0,1314,"Velocity Telephone, Inc."
140101,6776,4274,2502,4274,0.0,0.0,0.0,6776,0.0,0.0,0.0,1441,West River Cooperative Telephone Company
150120,2571,2571,0,18395,1.0,1504.0,0.0817613481924436,18395,1.0,1504.0,0.0817613481924436,501,Mutual Telephone Company (KS)
150225,3021,2889,132,2889,0.0,0.0,0.0,3021,1.0,3021.0,1.0,1281,Buckland Telephone Co.
150237,4208,4208,0,4208,1.0,4208.0,1.0,4208,1.0,4208.0,1.0,1280,City of North Kansas
150250,1458,1119,339,176525,0.0,0.0,0.0,81716,0.0,0.0,0.0,890,DTC Holding Company
150262,7409,4059,3350,19329,0.0,0.0,0.0,15549,1.0,7409.0,0.4764936651874719,1020,"Gamewood, Inc."
150266,41862,14107,27755,46778,0.0,0.0,0.0,105538,1.0,811.0,0.007684435937766492,1200,"Hanson Communications, Inc"
150281,2661,1058,1603,11527,0.0,0.0,0.0,8209,0.0,0.0,0.0,1753,Mayfield Electric & Water
150287,3091,18812,-15721,18812,1.0,18812.0,1.0,8253,1.0,3091.0,0.374530473767115,824,"Moapa Valley Telecommunications, Inc."
150312,9943,14754,-4811,14754,1.0,14754.0,1.0,14754,1.0,9943.0,0.6739189372373594,1687,Russellville Electric Plant Board
150316,27438,12842,14596,258313,0.0,0.0,0.0,167551,1.0,26231.0,0.15655531748542234,924,Socket Telecom LLC
150317,33952,33658,294,45843,1.0,33658.0,0.7342015138625309,51362,1.0,33658.0,0.6553093726879794,434,Wood County Telephone Company
150327,27324,25151,2173,25542,0.0,0.0,0.0,29656,1.0,27324.0,0.9213649851632048,392,"United Electric Cooperative, Inc."
150340,76942,74173,2769,118928,1.0,11.0,9.249293690300014e-05,141421,1.0,723.0,0.005112394905989917,1875,"Nts, Inc."
150344,15183,15183,0,15183,0.0,0.0,0.0,15183,0.0,0.0,0.0,853,"M.C. Dean, Inc."
160103,3193,3597,-404,3597,0.0,0.0,0.0,3222,0.0,0.0,0.0,900,Allband Communications Cooperative
160108,156823,156823,0,156823,1.0,156823.0,1.0,156823,1.0,156823.0,1.0,1588,Bristol Tennessee Essential Services
160127,13895,84759,-70864,317983,0.0,0.0,0.0,322104,1.0,3571.0,0.01108648138489432,1737,Central Scott Telephone Co
160135,1793,1337,456,1337,0.0,0.0,0.0,2268,0.0,0.0,0.0,902,"Ogdenm Communications, Inc."
160146,10518,9511,1007,9511,0.0,0.0,0.0,10518,0.0,0.0,0.0,503,"Ralls Technologies, LLC"
160151,613,3074,-2461,3304,0.0,0.0,0.0,5712,0.0,0.0,0.0,1080,"Southeastern Services, Inc."
160160,32282,12132,20150,103570,1.0,12132.0,0.11713816742299894,98601,1.0,32282.0,0.32740033062545004,1535,"ImOn Communications, LLC"
170014,2608,2500,108,2500,0.0,0.0,0.0,2608,0.0,0.0,0.0,631,Atkins Telephone Company
170025,866,32781,-31915,274410,0.0,0.0,0.0,232183,1.0,460.0,0.0019811958670531435,1272,CMS Internet LLC
170050,2317,4464,-2147,4464,0.0,0.0,0.0,5124,0.0,0.0,0.0,268,Harlan Municipal Utilities
170058,76235,76235,0,76235,0.0,0.0,0.0,76235,1.0,76235.0,1.0,1315,Jackson Energy Authority
170062,4375,4375,0,4375,0.0,0.0,0.0,4375,0.0,0.0,0.0,437,La port City Telephone Company
170066,18637,18637,0,18637,0.0,0.0,0.0,18637,1.0,18637.0,1.0,565,Monmouth Independence Network
180009,2232,1817,415,1817,0.0,0.0,0.0,2232,0.0,0.0,0.0,1023,Choicetel LLC
180010,14840,14215,625,14215,0.0,0.0,0.0,14840,1.0,14840.0,1.0,1049,City of Auburn
190008,173,256,-83,97173,1.0,143.0,0.0014716021940250892,53239,1.0,2178.0,0.04090985931366104,1699,"Access Media Holdings, LLC"
190015,25902,30171,-4269,43601,0.0,0.0,0.0,38391,1.0,4989.0,0.12995233257794794,1297,"Aeneas Communications, LLC"
190058,102599,102599,0,102599,0.0,0.0,0.0,102599,1.0,102599.0,1.0,611,"Board of Water, Light & Sinking Fund Commissioners"
190066,51913,42370,9543,42370,1.0,42370.0,1.0,51913,1.0,51913.0,1.0,1148,Burlington Telecom
190069,177,177,0,1821,0.0,0.0,0.0,1999,0.0,0.0,0.0,963,"Cable Communications of Willsboro, Inc."
190080,3067,2724,343,2724,0.0,0.0,0.0,3525,0.0,0.0,0.0,896,City of Bellevue
190081,189200,72011,117189,72011,1.0,72011.0,1.0,189200,1.0,189200.0,1.0,1827,BVU Authority
190084,264,39,225,39,0.0,0.0,0.0,264,1.0,264.0,1.0,585,City of Glenwood Springs
190104,11571,10037,1534,10986,0.0,0.0,0.0,13846,1.0,11571.0,0.8356926188068756,1860,"	Comspan Communications, Inc."
190126,113544,48565,64979,48565,0.0,0.0,0.0,128225,1.0,113544.0,0.8855059465782804,1683,Douglas Electric Cooperative Inc.
190130,793,29,764,30605,0.0,0.0,0.0,29016,1.0,772.0,0.02660601047697822,1547,"Eastern Oregon Net, Inc."
190131,750,269,481,16103,0.0,0.0,0.0,19628,1.0,19628.0,1.0,1579,Easton Utilities Commission
190134,359879,359630,249,359630,1.0,359630.0,1.0,359879,1.0,359879.0,1.0,1531,Electric Power Board
190150,7987,7879,108,115939,1.0,7879.0,0.06795815040667938,116542,1.0,7879.0,0.06760652811861818,1348,FiberComm L.C.
190181,9269,1715,7554,24618,0.0,0.0,0.0,28103,1.0,9269.0,0.32982243888552826,322,Haefele TV Inc.
190187,6243,2732,3511,36161,0.0,0.0,0.0,34145,1.0,6243.0,0.18283789720310442,742,Hopkinsville Electric System
190207,69333,56616,12717,76557,0.0,0.0,0.0,89419,0.0,0.0,0.0,1491,Jaguar Communications
190219,117911,114680,3231,114680,1.0,114680.0,1.0,117911,1.0,117911.0,1.0,1138,Lafayette City Parish Consolidated Government
190223,2871,1847,1024,1847,0.0,0.0,0.0,2871,0.0,0.0,0.0,155,Lenox Municipal Utilities
190233,4734,2812,1922,35038,0.0,0.0,0.0,10039,1.0,318.0,0.031676461798983965,1655,"Hilliary Communications, LLC"
190239,6919,744,6175,100265,0.0,0.0,0.0,108004,1.0,108004.0,1.0,1307,MI Connection Communications System
190265,48257,18544,29713,18544,1.0,18544.0,1.0,48434,1.0,48257.0,0.996345542387579,1619,"Nittany Media, Inc."
190304,197,197,0,197,0.0,0.0,0.0,197,1.0,197.0,1.0,72,Pulaski Electric System
190305,3049,6214,-3165,42862,1.0,4278.0,0.09980868834865382,231642,1.0,794.0,0.003427703093566797,993,"Quantum Telecommunications, Inc."
190313,1198,1098,100,37512,0.0,0.0,0.0,34308,0.0,0.0,0.0,888,Rebeltec Communications LLC
190367,2153,2153,0,38382,0.0,0.0,0.0,38382,0.0,0.0,0.0,293,The Utilities Board of the City of Sylacauga
190370,735,604,131,604,0.0,0.0,0.0,735,0.0,0.0,0.0,1516,"Tim Ron Enterprises, LLC"
190380,137325,105275,32050,105275,0.0,0.0,0.0,142471,1.0,127050.0,0.8917604284380681,1007,"Troy Cablevision, Inc."
190410,9872,5865,4007,5865,1.0,266.0,0.0453537936913896,9872,1.0,8138.0,0.8243517017828201,826,"IdeaTek Telcom, LLC"
190428,5097,8456,-3359,8456,0.0,0.0,0.0,9983,0.0,0.0,0.0,826,"San Carlos Apache Telecommunications Utility, Inc."
190438,1890,1890,0,63277,0.0,0.0,0.0,63277,0.0,0.0,0.0,1513,"Eaglenet, Inc."
190501,660,672,-12,10832,0.0,0.0,0.0,25445,0.0,0.0,0.0,1106,4 SIWI LLC
190504,122012,76965,45047,76965,1.0,76965.0,1.0,143451,1.0,122012.0,0.8505482708381259,1486,Allo Communications LLC
200010,7178,6396,782,15892,0.0,0.0,0.0,7178,0.0,0.0,0.0,1173,"Bulldog Cable Georgia, LLC"
200022,27456,19272,8184,19272,1.0,19272.0,1.0,27456,1.0,27456.0,1.0,109,Gainesville Regional Utilities
200027,11458,1513,9945,485961,0.0,0.0,0.0,501363,1.0,11469.0,0.02287564100262684,1522,McMinnville Access Company
200029,127966,123001,4965,132242,1.0,123001.0,0.9301205365920056,137207,1.0,127966.0,0.9326492088596063,739,"Morris Broadband, LLC"
200039,522,305,217,305,1.0,305.0,1.0,522,1.0,379.0,0.7260536398467433,1290,QualityLife Intergovernmental Agency
210019,53630,46374,7256,46374,1.0,46374.0,1.0,53630,1.0,53630.0,1.0,801,City of Wilson
210087,29136,21470,7666,21470,1.0,1355.0,0.06311131811830462,29136,1.0,15890.0,0.5453734211971444,1502,Wintek Corporation
210101,8209,1733,6476,2759915,1.0,2650449.0,0.9603371842973425,2728024,1.0,2655548.0,0.9734327850488119,1586,Xchange Telecom Corp.
220052,10405,6438,3967,6438,1.0,6438.0,1.0,10405,1.0,10405.0,1.0,1380,"QCOL, Inc."
220071,975,635,340,2498,0.0,0.0,0.0,2770,0.0,0.0,0.0,1732,Vogtmann Engineering Inc
220079,13996,11638,2358,60781,1.0,11638.0,0.19147430940589988,62023,1.0,13996.0,0.22565822356222692,1550,"Eastern Oregon Telecom, LLC"
230006,9479,9479,0,9479,1.0,9479.0,1.0,9479,1.0,9479.0,1.0,61,City of Chanute
230010,80605,19708,60897,513738,0.0,0.0,0.0,513640,1.0,80130.0,0.15600420527996262,1300,"Crystal Automation Systems, Inc."
230043,9732,1084,8648,23472,1.0,1084.0,0.046182685753237904,69457,1.0,9732.0,0.14011546712354406,812,Southeast Colorado Power Association
230051,250374,182671,67703,182671,1.0,182671.0,1.0,250374,1.0,250374.0,1.0,298,Utah Telecommunication Open Infrastructure Agency
230052,436260,303811,132449,303811,1.0,303811.0,1.0,580431,1.0,456330.0,0.7861916403500158,1401,Veracity Networks
230074,318,250,68,18403,1.0,0.0,0.0,7212,1.0,318.0,0.04409317803660566,1685,Newroads Telecom/Pinnacle Telecom
240021,1546,217,1329,1963,0.0,0.0,0.0,2349,0.0,0.0,0.0,1410,Clearcom Inc.
240032,31768,21912,9856,51452,1.0,21912.0,0.4258726580113504,31768,1.0,31768.0,1.0,1296,DayStarr LLC
240041,2254884,886404,1368480,886404,1.0,886404.0,1.0,2471637,1.0,2406864.0,0.9737934818098288,12,Google Fiber Inc.
240044,9978,8422,1556,8422,1.0,8422.0,1.0,9978,1.0,9978.0,1.0,567,Highland Communication Services
240061,40558,11273,29285,24348,1.0,11273.0,0.4629949071792344,40558,1.0,40558.0,1.0,823,Montana Opticom LLC
240062,112,298,-186,298,0.0,0.0,0.0,112,0.0,0.0,0.0,1210,"Mountain Communications, LLC"
240065,809,809,0,22029,0.0,0.0,0.0,23334,0.0,0.0,0.0,1526,Nelsonville TV Cable
240085,14570,14570,0,14570,0.0,0.0,0.0,14570,0.0,0.0,0.0,396,Scottsboro Electric Power Board
240089,24988,147,24841,788,0.0,0.0,0.0,69659,1.0,18934.0,0.2718098163912775,75,Spiral Communications
240110,73622,70694,2928,70694,1.0,70694.0,1.0,78030,1.0,73622.0,0.9435089068307061,1256,"Public Utility District #2 of Grant County, WA"
240300,2048,963,1085,11705,0.0,0.0,0.0,11723,0.0,0.0,0.0,1448,"Consolidated Companies, Inc."
250081,291,778,-487,10004,0.0,0.0,0.0,10630,0.0,0.0,0.0,1574,"Urban Communications, Inc."
260000,80792,75200,5592,85241,0.0,0.0,0.0,94371,1.0,80792.0,0.8561104576617817,1527,"Farmers Telecommunications Cooperative, Inc."
260007,1503,998,505,998,1.0,998.0,1.0,1503,1.0,1503.0,1.0,103,City of Burbank/Burbank Water and Power
260010,339,339,0,6031,1.0,234.0,0.03879953573205107,6031,1.0,234.0,0.03879953573205107,1618,Concept Communication Corp.
260021,336,336,0,336,0.0,0.0,0.0,336,0.0,0.0,0.0,400,Harris Broadband LP
270001,105,105,0,19443,0.0,0.0,0.0,19443,1.0,105.0,0.00540040117265854,1467,"Anne Arundel Broadband, LLC"
270023,5,5,0,32464,0.0,0.0,0.0,32464,0.0,0.0,0.0,808,"City of Richmond, Indiana"
270074,1056,1056,0,16582,0.0,0.0,0.0,16582,0.0,0.0,0.0,1243,"Skywave Wireless, Inc."
280010,7797,7797,0,7797,0.0,0.0,0.0,7797,0.0,0.0,0.0,851,Borough of Kutztown
280014,84282,3480,80802,3480,1.0,3480.0,1.0,84282,1.0,84282.0,1.0,1096,City of Longmont
280017,67188,36356,30832,36356,1.0,36356.0,1.0,67188,1.0,67188.0,1.0,834,"Co-Mo Comm, Inc."
280063,318,318,0,559,0.0,0.0,0.0,559,0.0,0.0,0.0,1557,Veloxnet Incorporated
280073,9,9,0,34877,1.0,34877.0,1.0,34877,1.0,34877.0,1.0,979,LARIAT
280074,23197,13439,9758,13439,0.0,0.0,0.0,23197,1.0,23197.0,1.0,1466,Valu-Net LLC
290028,26401,26430,-29,26430,1.0,26430.0,1.0,26401,1.0,26401.0,1.0,1050,Opelika Power Services
290031,14868,5167,9701,5167,1.0,5167.0,1.0,14868,1.0,14868.0,1.0,144,"Computer Techniques, Inc."
290061,17266,3412,13854,3412,0.0,0.0,0.0,17266,0.0,0.0,0.0,682,"Lake Region Electric Cooperative, Inc."
290077,8331,311,8020,51048,1.0,1.0,1.9589406049208588e-05,62343,1.0,1582.0,0.02537574386859792,1413,"Origin Networks, LLC"
290093,5506,30,5476,2344,0.0,0.0,0.0,246124,1.0,1348.0,0.0054769140758316945,958,"Sound Internet Services, Inc."
290105,32,32,0,3294,0.0,0.0,0.0,3503,0.0,0.0,0.0,1378,Television Association of Republic
290113,0,0,0,882,1.0,0.0,0.0,0,1.0,0.0,0.0,1248,Village of Moose Lake
300005,5923,5647,276,48616,1.0,5647.0,0.1161551752509462,48749,1.0,5923.0,0.12149992820365546,484,"Acme Communications, Inc."
300031,11663,11629,34,11629,0.0,0.0,0.0,11663,1.0,11663.0,1.0,1297,City of Monticello
300040,12823,2628,10195,2628,0.0,0.0,0.0,12823,0.0,0.0,0.0,271,County of Lake
300049,31724,4014,27710,4014,1.0,4014.0,1.0,31724,1.0,31724.0,1.0,1546,https://apps2.fcc.gov/form477/login.xhtml
300059,15158,16570,-1412,18028,0.0,0.0,0.0,16685,0.0,0.0,0.0,904,Fusion Media
300083,17559,17559,0,41239,0.0,0.0,0.0,41239,0.0,0.0,0.0,1152,Local Internet Service Company
300087,13711,13608,103,13608,0.0,0.0,0.0,13711,1.0,13711.0,1.0,794,Marshall Municipal Utilities
300091,76847,3702,73145,3702,0.0,0.0,0.0,76847,1.0,76847.0,1.0,739,Midwest Energy Cooperative
300101,8712,9685,-973,113169,0.0,0.0,0.0,131491,0.0,0.0,0.0,1633,Eastlight L.C.
300110,4212,499,3713,740,0.0,0.0,0.0,6223,0.0,0.0,0.0,1296,Mohawk Networks LLC
300112,17519,17519,0,29069,0.0,0.0,0.0,29069,0.0,0.0,0.0,1686,OKPUD
300149,8592,8151,441,8151,0.0,0.0,0.0,8592,1.0,8592.0,1.0,301,Southwest Minnesota Broadband Services
300186,893,345,548,29079,0.0,0.0,0.0,36053,1.0,4295.0,0.11913016947272072,1280,ICS Advanced Technologies
300190,846,692,154,5417,0.0,0.0,0.0,5417,0.0,0.0,0.0,1662,Lynch Interactive Corporation
300191,47013,45395,1618,155747,1.0,1710.0,0.010979344706479098,106263,1.0,30795.0,0.28979983625532874,1387,"NTELOS, Inc."
300192,71800,37301,34499,60194,0.0,0.0,0.0,94401,1.0,21112.0,0.22364169871081874,953,"USConnect Holdings, Inc."
310000,405,375,30,63685,0.0,0.0,0.0,106299,0.0,0.0,0.0,513,Brick Skirt Holdings
310013,42128,37752,4376,37752,0.0,0.0,0.0,42128,0.0,0.0,0.0,628,Blue Ridge Mountain Electric Membership Corporation
310020,27,267,-240,925,0.0,0.0,0.0,3591,0.0,0.0,0.0,809,"Chesapeake Bay Communications, LLC"
310021,37743,37743,0,37743,1.0,37743.0,1.0,37743,1.0,37743.0,1.0,1246,City of Salisbury
310024,162,47617,-47455,47617,0.0,0.0,0.0,13886,1.0,133.0,0.009577992222382255,475,Clearnetworx LLC
310031,2754,1372,1382,1372,1.0,1372.0,1.0,2754,1.0,2754.0,1.0,1172,County of Nelson
310044,82,411,-329,411,0.0,0.0,0.0,82,1.0,82.0,1.0,1236,Innovative Tech Pros
310062,1901,2005,-104,2005,1.0,2005.0,1.0,1901,1.0,1901.0,1.0,363,Sebewaing Light and Water
310083,4703,4167,536,6839,1.0,3.0,0.0004386606228980845,8569,1.0,3.0,0.000350099194771852,1622,WiValley
310092,17668,17474,194,17474,1.0,17474.0,1.0,17668,1.0,17668.0,1.0,1038,"Town of Concord, Massachusetts"
320053,3309,0,3309,28673,0.0,0.0,0.0,32421,0.0,0.0,0.0,1575,Illinois Electric Cooeprative
320127,734,658,76,1123232,0.0,0.0,0.0,953637,1.0,734.0,0.0007696849010682262,1698,Safelink Internet
330013,66804,65403,1401,65403,0.0,0.0,0.0,66804,0.0,0.0,0.0,1629,City of ocala
